	id	from	to	nameslabel
20090	MAR05111	7-Tetradecenoyl Coenzyme A|ic	FADH2|ic	ACADVL HADHA HADHB
20091	MAR05111	FAD|ic	5-Dodecenoyl Coenzyme A|ic	ACADVL HADHA HADHB
20092	MAR05111	FAD|ic	FADH2|ic	ACADVL HADHA HADHB
20093	MAR05119	5-tetradecenoyl-CoA|ic	(3Z)-dodecenoyl-CoA|ic	ACAA1 EHHADH HSD17B4 ACOX1
20094	MAR05120	7-Tetradecenoyl Coenzyme A|ic	3-Hydroxy Tetradecenoyl-7 Coenzyme A|ic	ACADVL HADHA
20095	MAR05120	7-Tetradecenoyl Coenzyme A|ic	FADH2|ic	ACADVL HADHA
20096	MAR05120	FAD|ic	3-Hydroxy Tetradecenoyl-7 Coenzyme A|ic	ACADVL HADHA
20097	MAR05120	FAD|ic	FADH2|ic	ACADVL HADHA
20098	MAR05123	5,8-Tetradecadienoyl Coenzyme A|ic	3,6-Dodecadienoyl Coenzyme A|ic	ACADVL HADHA HADHB
20099	MAR05123	5,8-Tetradecadienoyl Coenzyme A|ic	FADH2|ic	ACADVL HADHA HADHB
20100	MAR05123	FAD|ic	3,6-Dodecadienoyl Coenzyme A|ic	ACADVL HADHA HADHB
20101	MAR05123	FAD|ic	FADH2|ic	ACADVL HADHA HADHB
20102	MAR05175	5,8-Tetradecadienoyl Coenzyme A|ic	3,6-Dodecadienoyl Coenzyme A|ic	ACAA1 EHHADH HSD17B4 ACOX1
20103	MAR05176	Trans5,8Tetradecadienoyl Coenzyme A|ic	FADH2|ic	ACADVL HADHA
20104	MAR05176	Trans5,8Tetradecadienoyl Coenzyme A|ic	3-Hydroxy Trans5,8Tetradecadienoyl Coenzyme A|ic	ACADVL HADHA
20105	MAR05176	FAD|ic	FADH2|ic	ACADVL HADHA
20106	MAR05176	FAD|ic	3-Hydroxy Trans5,8Tetradecadienoyl Coenzyme A|ic	ACADVL HADHA
20107	MAR05177	5,8,11-Tetradecatrienoyl Coenzyme A|ic	FADH2|ic	ACADVL HADHA HADHB
20108	MAR05177	5,8,11-Tetradecatrienoyl Coenzyme A|ic	3,6,9-Dodecatrienoyl Coenzyme A|ic	ACADVL HADHA HADHB
20109	MAR05177	FAD|ic	FADH2|ic	ACADVL HADHA HADHB
20110	MAR05177	FAD|ic	3,6,9-Dodecatrienoyl Coenzyme A|ic	ACADVL HADHA HADHB
20111	MAR05178	5,8,11-Tetradecatrienoyl Coenzyme A|ic	3,6,9-Dodecatrienoyl Coenzyme A|ic	ACAA1 EHHADH HSD17B4 ACOX1
20112	MAR05179	myristoyl-CoA|ic	FADH2|ic	ACADVL HADHA HADHB
20113	MAR05179	myristoyl-CoA|ic	lauroyl-CoA|ic	ACADVL HADHA HADHB
20114	MAR05179	FAD|ic	FADH2|ic	ACADVL HADHA HADHB
20115	MAR05179	FAD|ic	lauroyl-CoA|ic	ACADVL HADHA HADHB
20116	MAR05180	myristoyl-CoA|ic	lauroyl-CoA|ic	ACAA1 EHHADH HSD17B4 ACOX1
20117	MAR05181	myristoyl-CoA|ic	FADH2|ic	ACADVL HADHA
20118	MAR05181	myristoyl-CoA|ic	(S)-3-hydroxytetradecanoyl-CoA|ic	ACADVL HADHA
20119	MAR05181	FAD|ic	FADH2|ic	ACADVL HADHA
20120	MAR05181	FAD|ic	(S)-3-hydroxytetradecanoyl-CoA|ic	ACADVL HADHA
20121	MAR05182	Tetradecanedioyl Coenzyme A|ic	Dodecanedioyl Coenzyme A|ic	ACAA1 EHHADH HSD17B4 ACOX1
20122	MAR05183	pristanic acid|ic	Pristanoyl Coenzyme A|ic	SLC27A2
20123	MAR05184	Pristanoyl Coenzyme A|ic	4,8,12-trimethyltridecanoyl-CoA|ic	ACAA1 ACOX3 EHHADH HSD17B4
20124	MAR05184	Pristanoyl Coenzyme A|ic	propanoyl-CoA|ic	ACAA1 ACOX3 EHHADH HSD17B4
20125	MAR05185	pentadecanoyl-CoA|ic	FADH2|ic	ACADVL HADHA HADHB
20126	MAR05185	pentadecanoyl-CoA|ic	tridecanoyl-CoA|ic	ACADVL HADHA HADHB
20127	MAR05185	FAD|ic	FADH2|ic	ACADVL HADHA HADHB
20128	MAR05185	FAD|ic	tridecanoyl-CoA|ic	ACADVL HADHA HADHB
20129	MAR05186	2-hydroxyphytanoyl-CoA|ic	formyl-CoA|ic	ALDH3A2 HACL1
20130	MAR05186	2-hydroxyphytanoyl-CoA|ic	pristanic acid|ic	ALDH3A2 HACL1
20131	MAR05187	2-hydroxyphytanoyl-CoA|ic	formyl-CoA|ic	ALDH3A2 HACL1
20132	MAR05187	2-hydroxyphytanoyl-CoA|ic	pristanic acid|ic	ALDH3A2 HACL1
20133	MAR05188	palmitoleoyl-CoA|ic	FADH2|ic	ACADVL HADHA HADHB
20134	MAR05188	palmitoleoyl-CoA|ic	7-Tetradecenoyl Coenzyme A|ic	ACADVL HADHA HADHB
20135	MAR05188	FAD|ic	FADH2|ic	ACADVL HADHA HADHB
20136	MAR05188	FAD|ic	7-Tetradecenoyl Coenzyme A|ic	ACADVL HADHA HADHB
20137	MAR05189	7-hexadecenoyl-CoA|ic	5-tetradecenoyl-CoA|ic	ACAA1 EHHADH HSD17B4 ACOX1
20138	MAR05190	palmitoleoyl-CoA|ic	FADH2|ic	ACADVL HADHA
20139	MAR05190	palmitoleoyl-CoA|ic	3-Hydroxyhexadecenoyl Coenzyme A|ic	ACADVL HADHA
20140	MAR05190	FAD|ic	FADH2|ic	ACADVL HADHA
20141	MAR05190	FAD|ic	3-Hydroxyhexadecenoyl Coenzyme A|ic	ACADVL HADHA
20142	MAR05191	7,10-Hexadecadienoyl Coenzyme A|ic	FADH2|ic	ACADVL HADHA HADHB
20143	MAR05191	7,10-Hexadecadienoyl Coenzyme A|ic	5,8-Tetradecadienoyl Coenzyme A|ic	ACADVL HADHA HADHB
20144	MAR05191	FAD|ic	FADH2|ic	ACADVL HADHA HADHB
20145	MAR05191	FAD|ic	5,8-Tetradecadienoyl Coenzyme A|ic	ACADVL HADHA HADHB
20146	MAR05192	Trans7,10-Hexadecadienoyl Coenzyme A|ic	3-Hydroxy Trans7,10-Hexadecadienoyl Coenzyme A|ic	ACADVL HADHA
20147	MAR05192	Trans7,10-Hexadecadienoyl Coenzyme A|ic	FADH2|ic	ACADVL HADHA
20148	MAR05192	FAD|ic	3-Hydroxy Trans7,10-Hexadecadienoyl Coenzyme A|ic	ACADVL HADHA
20149	MAR05192	FAD|ic	FADH2|ic	ACADVL HADHA
20150	MAR05193	2,7,10-Hexadecatrienoyl Coenzyme A|ic	5,8-Tetradecadienoyl Coenzyme A|ic	ACAA1 EHHADH HSD17B4
20151	MAR05194	7,10,13-Hexadecatrienoyl Coenzyme A|ic	FADH2|ic	ACADVL HADHA HADHB
20152	MAR05194	7,10,13-Hexadecatrienoyl Coenzyme A|ic	5,8,11-Tetradecatrienoyl Coenzyme A|ic	ACADVL HADHA HADHB
20153	MAR05194	FAD|ic	FADH2|ic	ACADVL HADHA HADHB
20154	MAR05194	FAD|ic	5,8,11-Tetradecatrienoyl Coenzyme A|ic	ACADVL HADHA HADHB
20155	MAR05195	4,7,10-Hexadecatrienoyl Coenzyme A|ic	FADH2|ic	ACADVL
20156	MAR05195	4,7,10-Hexadecatrienoyl Coenzyme A|ic	2,4,7,10-Hexadecatetraenoyl Coenzyme A|ic	ACADVL
20157	MAR05195	FAD|ic	FADH2|ic	ACADVL
20158	MAR05195	FAD|ic	2,4,7,10-Hexadecatetraenoyl Coenzyme A|ic	ACADVL
20159	MAR05196	4,7,10-Hexadecatrienoyl Coenzyme A|ic	2,4,7,10-Hexadecatetraenoyl Coenzyme A|ic	ACOX1
20160	MAR05208	2,7,10-Hexadecatrienoyl Coenzyme A|ic	5,8-Tetradecadienoyl Coenzyme A|ic	HADHA HADHB
20161	MAR05229	3,7,10-Hexadecatrienoyl Coenzyme A|ic	2,7,10-Hexadecatrienoyl Coenzyme A|ic	ECI1
20162	MAR05235	3,7,10-Hexadecatrienoyl Coenzyme A|ic	2,7,10-Hexadecatrienoyl Coenzyme A|ic	EHHADH ECI2
20163	MAR05242	2,7,10,13-Hexadecatetraenoyl Coenzyme A|ic	5,8,11-Tetradecatrienoyl Coenzyme A|ic	HADHA HADHB
20164	MAR05256	2,7,10,13-Hexadecatetraenoyl Coenzyme A|ic	5,8,11-Tetradecatrienoyl Coenzyme A|ic	ACAA1 EHHADH HSD17B4
20165	MAR05293	2,4,7,10-Hexadecatetraenoyl Coenzyme A|ic	3,7,10-Hexadecatrienoyl Coenzyme A|ic	DECR2
20166	MAR05298	4,7,10,13-Hexadecatetraenoyl Coenzyme A|ic	FADH2|ic	ACADVL
20167	MAR05298	4,7,10,13-Hexadecatetraenoyl Coenzyme A|ic	2,4,7,10,13-Hexadecapentaenoyl Coenzyme A|ic	ACADVL
20168	MAR05298	FAD|ic	FADH2|ic	ACADVL
20169	MAR05298	FAD|ic	2,4,7,10,13-Hexadecapentaenoyl Coenzyme A|ic	ACADVL
20170	MAR05300	4,7,10,13-Hexadecatetraenoyl Coenzyme A|ic	2,4,7,10,13-Hexadecapentaenoyl Coenzyme A|ic	ACOX1
20171	MAR05302	2,4,7,10-Hexadecatetraenoyl Coenzyme A|ic	3,7,10-Hexadecatrienoyl Coenzyme A|ic	DECR1
20172	MAR05306	3,7,10,13-Hexadecatetraenoyl Coenzyme A|ic	2,7,10,13-Hexadecatetraenoyl Coenzyme A|ic	ECI1
20173	MAR05309	3,7,10,13-Hexadecatetraenoyl Coenzyme A|ic	2,7,10,13-Hexadecatetraenoyl Coenzyme A|ic	EHHADH ECI2
20174	MAR05312	2,4,7,10,13-Hexadecapentaenoyl Coenzyme A|ic	3,7,10,13-Hexadecatetraenoyl Coenzyme A|ic	DECR1
20175	MAR05321	2,4,7,10,13-Hexadecapentaenoyl Coenzyme A|ic	3,7,10,13-Hexadecatetraenoyl Coenzyme A|ic	DECR2
20176	MAR05323	Phytanate|ic	phytanoyl-CoA|ic	SLC27A2
20177	MAR05325	palmitoyl-CoA|ic	FADH2|ic	ACADVL HADHA HADHB
20178	MAR05325	palmitoyl-CoA|ic	myristoyl-CoA|ic	ACADVL HADHA HADHB
20179	MAR05325	FAD|ic	FADH2|ic	ACADVL HADHA HADHB
20180	MAR05325	FAD|ic	myristoyl-CoA|ic	ACADVL HADHA HADHB
20181	MAR05327	palmitoyl-CoA|ic	myristoyl-CoA|ic	ACAA1 EHHADH HSD17B4 ACOX1
20182	MAR05329	palmitoyl-CoA|ic	3-Hydroxyhexadecanoyl Coenzyme A|ic	ACADVL HADHA
20183	MAR05329	palmitoyl-CoA|ic	FADH2|ic	ACADVL HADHA
20184	MAR05329	FAD|ic	3-Hydroxyhexadecanoyl Coenzyme A|ic	ACADVL HADHA
20185	MAR05329	FAD|ic	FADH2|ic	ACADVL HADHA
20186	MAR05331	Hexadecanedioyl Coenzyme A|ic	Tetradecanedioyl Coenzyme A|ic	ACAA1 EHHADH HSD17B4 ACOX1
20187	MAR05334	Hexadecanediocacid|ic	Hexadecanedioyl Coenzyme A|ic	ACSL5
20188	MAR05341	palmitate|ic	16-hydroxyhexadecanoic acid|ic	CYP4F2 CYP4F3
20189	MAR05343	heptadecanoyl-CoA|ic	pentadecanoyl-CoA|ic	ACADVL HADHA HADHB
20190	MAR05343	heptadecanoyl-CoA|ic	FADH2|ic	ACADVL HADHA HADHB
20191	MAR05343	FAD|ic	pentadecanoyl-CoA|ic	ACADVL HADHA HADHB
20192	MAR05343	FAD|ic	FADH2|ic	ACADVL HADHA HADHB
20193	MAR05345	11-Octadecenoyl Coenzyme A|ic	palmitoleoyl-CoA|ic	ACADVL HADHA HADHB
20194	MAR05345	11-Octadecenoyl Coenzyme A|ic	FADH2|ic	ACADVL HADHA HADHB
20195	MAR05345	FAD|ic	palmitoleoyl-CoA|ic	ACADVL HADHA HADHB
20196	MAR05345	FAD|ic	FADH2|ic	ACADVL HADHA HADHB
20197	MAR05350	9-Octadecenoyl Coenzyme A|ic	7-hexadecenoyl-CoA|ic	ACAA1 EHHADH HSD17B4 ACOX1
20198	MAR05355	Octadecenoyl Coenzyme A|ic	3-Hydroxyoctadecenoyl Coenzyme A|ic	ACADVL HADHA
20199	MAR05355	Octadecenoyl Coenzyme A|ic	FADH2|ic	ACADVL HADHA
20200	MAR05355	FAD|ic	3-Hydroxyoctadecenoyl Coenzyme A|ic	ACADVL HADHA
20201	MAR05355	FAD|ic	FADH2|ic	ACADVL HADHA
20202	MAR05356	FAD|ic	FADH2|ic	ACADVL HADHA HADHB
20203	MAR05356	FAD|ic	7,10-Hexadecadienoyl Coenzyme A|ic	ACADVL HADHA HADHB
20204	MAR05356	linoleoyl-CoA|ic	FADH2|ic	ACADVL HADHA HADHB
20205	MAR05356	linoleoyl-CoA|ic	7,10-Hexadecadienoyl Coenzyme A|ic	ACADVL HADHA HADHB
20206	MAR05357	linoleoyl-CoA|ic	FADH2|ic	ACADVL HADHA
20207	MAR05357	linoleoyl-CoA|ic	3-Hydroxyoctadecadienoyl Coenzyme A|ic	ACADVL HADHA
20208	MAR05357	FAD|ic	FADH2|ic	ACADVL HADHA
20209	MAR05357	FAD|ic	3-Hydroxyoctadecadienoyl Coenzyme A|ic	ACADVL HADHA
20210	MAR05358	gamma-linolenoyl-CoA|ic	4,7,10-Hexadecatrienoyl Coenzyme A|ic	ACADVL HADHA HADHB
20211	MAR05358	gamma-linolenoyl-CoA|ic	FADH2|ic	ACADVL HADHA HADHB
20212	MAR05358	FAD|ic	4,7,10-Hexadecatrienoyl Coenzyme A|ic	ACADVL HADHA HADHB
20213	MAR05358	FAD|ic	FADH2|ic	ACADVL HADHA HADHB
20214	MAR05359	linolenoyl-CoA|ic	7,10,13-Hexadecatrienoyl Coenzyme A|ic	ACADVL HADHA HADHB
20215	MAR05359	linolenoyl-CoA|ic	FADH2|ic	ACADVL HADHA HADHB
20216	MAR05359	FAD|ic	7,10,13-Hexadecatrienoyl Coenzyme A|ic	ACADVL HADHA HADHB
20217	MAR05359	FAD|ic	FADH2|ic	ACADVL HADHA HADHB
20218	MAR05360	2,6,9,12-Octadecatetraenoyl Coenzyme A|ic	4,7,10-Hexadecatrienoyl Coenzyme A|ic	HADHA HADHB
20219	MAR05364	2,6,9,12-Octadecatetraenoyl Coenzyme A|ic	4,7,10-Hexadecatrienoyl Coenzyme A|ic	ACAA1 EHHADH HSD17B4
20220	MAR05365	(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA|ic	FADH2|ic	ACADVL HADHA HADHB
20221	MAR05365	(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA|ic	4,7,10,13-Hexadecatetraenoyl Coenzyme A|ic	ACADVL HADHA HADHB
20222	MAR05365	FAD|ic	FADH2|ic	ACADVL HADHA HADHB
20223	MAR05365	FAD|ic	4,7,10,13-Hexadecatetraenoyl Coenzyme A|ic	ACADVL HADHA HADHB
20224	MAR05366	(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA|ic	4,7,10,13-Hexadecatetraenoyl Coenzyme A|ic	ACAA1 EHHADH HSD17B4 ACOX1
20225	MAR05367	3,6,9,12-Octadecatetraenoyl Coenzyme A|ic	2,6,9,12-Octadecatetraenoyl Coenzyme A|ic	ECI1
20226	MAR05368	3,6,9,12-Octadecatetraenoyl Coenzyme A|ic	2,6,9,12-Octadecatetraenoyl Coenzyme A|ic	EHHADH ECI2
20227	MAR05369	2,6,9,12,15-Octadecapentenoyl Coenzyme A|ic	4,7,10,13-Hexadecatetraenoyl Coenzyme A|ic	ACADVL HADHA HADHB
20228	MAR05370	3,6,9,12,15-Octadecapentenoyl Coenzyme A|ic	2,6,9,12,15-Octadecapentenoyl Coenzyme A|ic	ECI1
20229	MAR05371	stearoyl-CoA|ic	(S)-3-Hydroxyoctadecanoyl Coenzyme A|ic	ACADVL HADHA
20230	MAR05371	stearoyl-CoA|ic	FADH2|ic	ACADVL HADHA
20231	MAR05371	FAD|ic	(S)-3-Hydroxyoctadecanoyl Coenzyme A|ic	ACADVL HADHA
20232	MAR05371	FAD|ic	FADH2|ic	ACADVL HADHA
20233	MAR05372	11-Eicosenoyl Coenzyme A|ic	9-Octadecenoyl Coenzyme A|ic	ACAA1 EHHADH HSD17B4 ACOX1
20234	MAR05373	5,8,11,14-Eicosatetraenoyl Coenzyme A|ic	3,6,9,12-Octadecatetraenoyl Coenzyme A|ic	ACADVL HADHA HADHB
20235	MAR05373	5,8,11,14-Eicosatetraenoyl Coenzyme A|ic	FADH2|ic	ACADVL HADHA HADHB
20236	MAR05373	FAD|ic	3,6,9,12-Octadecatetraenoyl Coenzyme A|ic	ACADVL HADHA HADHB
20237	MAR05373	FAD|ic	FADH2|ic	ACADVL HADHA HADHB
20238	MAR05374	5,8,11,14-Eicosatetraenoyl Coenzyme A|ic	2,5,8,11,14-Eicosapentaenoyl Coenzyme A|ic	ACOX1
20239	MAR05375	2,5,8,11,14-Eicosapentaenoyl Coenzyme A|ic	3,6,9,12-Octadecatetraenoyl Coenzyme A|ic	ACAA1 EHHADH HSD17B4
20240	MAR05376	5,8,11,14,17-Eicosapentenoyl Coenzyme A|ic	FADH2|ic	ACADVL HADHA HADHB
20241	MAR05376	5,8,11,14,17-Eicosapentenoyl Coenzyme A|ic	3,6,9,12,15-Octadecapentenoyl Coenzyme A|ic	ACADVL HADHA HADHB
20242	MAR05376	FAD|ic	FADH2|ic	ACADVL HADHA HADHB
20243	MAR05376	FAD|ic	3,6,9,12,15-Octadecapentenoyl Coenzyme A|ic	ACADVL HADHA HADHB
20244	MAR05377	13-Docosenoyl Coenzyme A|ic	11-Eicosenoyl Coenzyme A|ic	ACAA1 EHHADH HSD17B4 ACOX1
20245	MAR05378	2,7,10,13,16-Docosapentenoyl Coenzyme A|ic	5,8,11,14-Eicosatetraenoyl Coenzyme A|ic	HADHA HADHB
20246	MAR05379	2,7,10,13,16-Docosapentenoyl Coenzyme A|ic	5,8,11,14-Eicosatetraenoyl Coenzyme A|ic	ACAA1 EHHADH HSD17B4
20247	MAR05380	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA|ic	FADH2|ic	ACADVL
20248	MAR05380	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA|ic	2,4,7,10,13,16-Docosahexenoyl Coenzyme A|ic	ACADVL
20249	MAR05380	FAD|ic	FADH2|ic	ACADVL
20250	MAR05380	FAD|ic	2,4,7,10,13,16-Docosahexenoyl Coenzyme A|ic	ACADVL
20251	MAR05382	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA|ic	2,4,7,10,13,16-Docosahexenoyl Coenzyme A|ic	ACOX1
20252	MAR05383	3,7,10,13,16-Docosapentenoyl Coenzyme A|ic	2,7,10,13,16-Docosapentenoyl Coenzyme A|ic	ECI1
20253	MAR05402	3,7,10,13,16-Docosapentenoyl Coenzyme A|ic	2,7,10,13,16-Docosapentenoyl Coenzyme A|ic	EHHADH ECI2
20254	MAR05403	2,7,10,13,16,19-Docosahexenoyl Coenzyme A|ic	5,8,11,14,17-Eicosapentenoyl Coenzyme A|ic	ACADVL HADHA HADHB
20255	MAR05404	2,4,7,10,13,16-Docosahexenoyl Coenzyme A|ic	3,7,10,13,16-Docosapentenoyl Coenzyme A|ic	DECR1
20256	MAR05405	2,4,7,10,13,16-Docosahexenoyl Coenzyme A|ic	3,7,10,13,16-Docosapentenoyl Coenzyme A|ic	DECR2
20257	MAR05408	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA|ic	FADH2|ic	ACADVL
20258	MAR05408	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA|ic	2,4,7,10,13,16,19-Docosaheptenoyl Coenzyme A|ic	ACADVL
20259	MAR05408	FAD|ic	FADH2|ic	ACADVL
20260	MAR05408	FAD|ic	2,4,7,10,13,16,19-Docosaheptenoyl Coenzyme A|ic	ACADVL
20261	MAR05410	3,7,10,13,16,19-Docosahexenoyl Coenzyme A|ic	2,7,10,13,16,19-Docosahexenoyl Coenzyme A|ic	ECI1
20262	MAR05412	2,4,7,10,13,16,19-Docosaheptenoyl Coenzyme A|ic	3,7,10,13,16,19-Docosahexenoyl Coenzyme A|ic	DECR1
20263	MAR05421	docosanoyl-CoA|ic	eicosanoyl-CoA|ic	ACAA1 EHHADH HSD17B4 ACOX1
20264	MAR05425	behenic acid|ic	Docosanedioicacid|ic	CYP4F2 CYP4F3
20265	MAR05427	behenic acid|ic	W-Hydroxydocosanoicacid|ic	CYP4F2 CYP4F3
20266	MAR05428	(15Z)-tetracosenoyl-CoA|ic	13-Docosenoyl Coenzyme A|ic	ACAA1 EHHADH HSD17B4 ACOX1
20267	MAR05431	tetracosanoyl-CoA|ic	docosanoyl-CoA|ic	ACAA1 EHHADH HSD17B4 ACOX1
20268	MAR05434	malonyl-CoA|ic	Malonyl Carnitine|ic	CPT1A CPT1C CPT1B
20269	MAR05434	L-carnitine|ic	Malonyl Carnitine|ic	CPT1A CPT1C CPT1B
20270	MAR05449	butyryl-CoA|ic	FADH2|ic	ACADS ECHS1 HADH ACAA2
20271	MAR05449	FAD|ic	FADH2|ic	ACADS ECHS1 HADH ACAA2
20272	MAR05456	succinyl-CoA|ic	Succinyl Carnitine|ic	CPT1A CPT1C CPT1B
20273	MAR05456	L-carnitine|ic	Succinyl Carnitine|ic	CPT1A CPT1C CPT1B
20274	MAR05988	pentanoyl-CoA|ic	FADH2|ic	ACADS ECHS1 HADH ACAA2
20275	MAR05988	pentanoyl-CoA|ic	propanoyl-CoA|ic	ACADS ECHS1 HADH ACAA2
20276	MAR05988	FAD|ic	FADH2|ic	ACADS ECHS1 HADH ACAA2
20277	MAR05988	FAD|ic	propanoyl-CoA|ic	ACADS ECHS1 HADH ACAA2
20278	MAR05991	glutaryl-CoA|ic	Glutaryl Carnitine|ic	CPT1A CPT1C CPT1B
20279	MAR05991	L-carnitine|ic	Glutaryl Carnitine|ic	CPT1A CPT1C CPT1B
20280	MAR06278	3-Hydroxyisovaleryl Coenzyme A|ic	3-Hydroxy-Isovaleryl Carnitine|ic	CPT1A CPT1C CPT1B
20281	MAR06278	L-carnitine|ic	3-Hydroxy-Isovaleryl Carnitine|ic	CPT1A CPT1C CPT1B
20282	MAR06279	(2E)-hexenoyl-CoA|ic	butyryl-CoA|ic	ECHS1 HADH ACAA2
20283	MAR06280	(2E)-hexenoyl-CoA|ic	butyryl-CoA|ic	ACAA1 EHHADH HSD17B4
20284	MAR06281	3-Hexenoyl Coenzyme A|ic	(2E)-hexenoyl-CoA|ic	ECI1
20285	MAR06282	3-Hexenoyl Coenzyme A|ic	(2E)-hexenoyl-CoA|ic	EHHADH ECI2
20286	MAR06283	hexanoyl-CoA|ic	FADH2|ic	ACADM ECHS1 HADH ACAA2
20287	MAR06283	hexanoyl-CoA|ic	butyryl-CoA|ic	ACADM ECHS1 HADH ACAA2
20288	MAR06283	FAD|ic	FADH2|ic	ACADM ECHS1 HADH ACAA2
20289	MAR06283	FAD|ic	butyryl-CoA|ic	ACADM ECHS1 HADH ACAA2
20290	MAR06284	hexanoyl-CoA|ic	butyryl-CoA|ic	ACAA1 EHHADH HSD17B4 ACOX1
20291	MAR06285	Adipoyl Coenzyme A|ic	succinyl-CoA|ic	ACAA1 EHHADH HSD17B4 ACOX1
20292	MAR06319	heptanoyl-CoA|ic	FADH2|ic	ACADM ECHS1 HADH ACAA2
20293	MAR06319	heptanoyl-CoA|ic	pentanoyl-CoA|ic	ACADM ECHS1 HADH ACAA2
20294	MAR06319	FAD|ic	FADH2|ic	ACADM ECHS1 HADH ACAA2
20295	MAR06319	FAD|ic	pentanoyl-CoA|ic	ACADM ECHS1 HADH ACAA2
20296	MAR06320	5-Octenoyl Coenzyme A|ic	3-Hexenoyl Coenzyme A|ic	ACADM ECHS1 HADH ACAA2
20297	MAR06320	5-Octenoyl Coenzyme A|ic	FADH2|ic	ACADM ECHS1 HADH ACAA2
20298	MAR06320	FAD|ic	3-Hexenoyl Coenzyme A|ic	ACADM ECHS1 HADH ACAA2
20299	MAR06320	FAD|ic	FADH2|ic	ACADM ECHS1 HADH ACAA2
20300	MAR06322	5-Octenoyl Coenzyme A|ic	3-Hexenoyl Coenzyme A|ic	ACAA1 EHHADH HSD17B4 ACOX1
20301	MAR06329	octanoyl-CoA|ic	hexanoyl-CoA|ic	ACADM ECHS1 HADH ACAA2
20302	MAR06329	octanoyl-CoA|ic	FADH2|ic	ACADM ECHS1 HADH ACAA2
20303	MAR06329	FAD|ic	hexanoyl-CoA|ic	ACADM ECHS1 HADH ACAA2
20304	MAR06329	FAD|ic	FADH2|ic	ACADM ECHS1 HADH ACAA2
20305	MAR06344	octanoyl-CoA|ic	hexanoyl-CoA|ic	ACAA1 EHHADH HSD17B4 ACOX1
20306	MAR06345	Suberyl Coenzyme A|ic	Adipoyl Coenzyme A|ic	ACAA1 EHHADH HSD17B4 ACOX1
20307	MAR06347	nonanoyl-CoA|ic	heptanoyl-CoA|ic	ACADM ECHS1 HADH ACAA2
20308	MAR06347	nonanoyl-CoA|ic	FADH2|ic	ACADM ECHS1 HADH ACAA2
20309	MAR06347	FAD|ic	heptanoyl-CoA|ic	ACADM ECHS1 HADH ACAA2
20310	MAR06347	FAD|ic	FADH2|ic	ACADM ECHS1 HADH ACAA2
20311	MAR06348	decanoic acid|ic	W-Hydroxydecanoicacid|ic	CYP4F2 CYP4F3
20312	MAR06349	16-hydroxyhexadecanoic acid|ic	Hexadecanediocacid|ic	ALDH3A2 ADH5
20313	MAR06350	W-Hydroxydocosanoicacid|ic	Docosanedioicacid|ic	ALDH3A2 ADH5
20314	MAR06376	W-Hydroxydecanoicacid|ic	Sebacicacid|ic	ALDH3A2 ADH5
20315	MAR06378	Trans4Decenoyl Coenzyme A|ic	FADH2|ic	ACADM
20316	MAR06378	Trans4Decenoyl Coenzyme A|ic	Cis2Trans4Decadienoyl Coenzyme A|ic	ACADM
20317	MAR06378	FAD|ic	FADH2|ic	ACADM
20318	MAR06378	FAD|ic	Cis2Trans4Decadienoyl Coenzyme A|ic	ACADM
20319	MAR06390	Cis2Trans4Decadienoyl Coenzyme A|ic	trans-3-decenoyl-CoA|ic	DECR1
20320	MAR06407	Trans2,6Dodecadienoyl Coenzyme A|ic	Trans4Decenoyl Coenzyme A|ic	ECHS1 HADH ACAA2
20321	MAR06418	Trans3,6Dodecadienoyl Coenzyme A|ic	Trans2,6Dodecadienoyl Coenzyme A|ic	ECI1
20322	MAR06437	Trans5,8Tetradecadienoyl Coenzyme A|ic	FADH2|ic	ACADVL HADHA HADHB
20323	MAR06437	Trans5,8Tetradecadienoyl Coenzyme A|ic	Trans3,6Dodecadienoyl Coenzyme A|ic	ACADVL HADHA HADHB
20324	MAR06437	FAD|ic	FADH2|ic	ACADVL HADHA HADHB
20325	MAR06437	FAD|ic	Trans3,6Dodecadienoyl Coenzyme A|ic	ACADVL HADHA HADHB
20326	MAR06449	Trans7,10-Hexadecadienoyl Coenzyme A|ic	Trans5,8Tetradecadienoyl Coenzyme A|ic	ACADVL HADHA HADHB
20327	MAR06449	Trans7,10-Hexadecadienoyl Coenzyme A|ic	FADH2|ic	ACADVL HADHA HADHB
20328	MAR06449	FAD|ic	Trans5,8Tetradecadienoyl Coenzyme A|ic	ACADVL HADHA HADHB
20329	MAR06449	FAD|ic	FADH2|ic	ACADVL HADHA HADHB
20330	MAR06452	(6Z,9Z)-octadecadienoyl-CoA|ic	Trans7,10-Hexadecadienoyl Coenzyme A|ic	ACADVL HADHA HADHB
20331	MAR06452	(6Z,9Z)-octadecadienoyl-CoA|ic	FADH2|ic	ACADVL HADHA HADHB
